E0E027FE468199B1F5AD058A5AC4948D	Fruity Snail Food	과일 같은 슬러그 음식
1817719849E577ECB987A48F8F269F71	Gas	가스
7748460546C1FFA9F6C46FB9A0E3B661	Glass	유리
7E1481304567F919B054A883FEC68179	Golden Slug	황금 슬러그
3061A86D4BD7CC0813A6229C6A921C4C	Golden Slug Egg	황금 슬러그 알
8AE8AB1E42BF2C2D461BA9B6C057C48F	Grainy Snail Food	곡물 슬러그 음식
9A355B8E4CBF6ABE51BC04ABC8DFF321	Hardrive: {Name}	하드 드라이브: {Name}
4054ADB346B36A977CA123AF11BAEC93	Healthy Snail Food	건강한 슬러그 음식
587D150746200D174F38A8B6950AA912	Height bonus: 	높이 보너스: 
EE6683B24B578BBDBD7D0F97C23B2863	Helloween Snail Food	할로윈 슬러그 음식
4CBEAF77493D9DBD6BCEF1B0FBA85424	High Energized Slug Slime	힘센 슬러그 슬라임
C49A16814469F77227B7D29D05B8CE1C	Hot	뜨거운
AEAC5D2E46FA0AD21407C491B22B0AF3	Hot Steam	뜨거운 증기
07D41BD1450EB47FE2AEA28637A7D85A	Hot Steam, packaged for alternative transport.	대체 수송을 위해 포장된 뜨거운 증기.
4055F7414B9822E363A6CD9E49F19EE6	Humidity	습도
24F399974C0700B1AB79B5A4DED2AC2E	Humidity\n{value}%	습도\n{value}%
A18D9FCF42405256A5C183804578B797	Humidity:	습도:
8525D1CD4647605362C440943EE2B351	Humidity:	습도:
896F4B6F41668E1F174E44BBD1275AE6	Humidity: {TEMP}%	습도: {TEMP}%
5CB158004DB794BD06B2B3818A1D8C19	Humidty	습도
9B7DFDD94B256CB9948F538A577CC8B8	Hydrocarbons	탄화수소
0585C7654829C985BB1C1EA015C42A4E	Hydrocarbons, packaged for alternative transport.	대체 운송을 위해 포장된 탄화수소.
8734F2FC4D9EA763C075C693683F7900	Hydrochloric Acid	염산
0824036C4ED4F4CA6BC8ED9FC324CB53	Hydrochloric Acid, packaged for alternative transport.	대체 수송을 위해 포장된 염산.
D7496A7E4BAF1FCB6B77C886FE75B55F	Hydrogen 	수소 
6F4C6C0C4694727774C556BE1CA72FD0	Hydrogen , packaged for alternative transport.	대체 수송을 위해 포장된 수소.
D5B553144D9EEA2E1817DDB5DF0EEA9D	Hydrogen Gas can used to make a Fuel for the Gas Generator... And other things?	수소 가스는 가스 발생기의 연료를 만드는 데 사용될 수 있습니다... 그리고 다른 것들은?
6E0D3381489AC4A6CD8C70AEB539D485	I think we should adjust the temperature better... 	온도를 더 잘 조절해야 할 것 같아요... 
D5778CE4435ED7D261E53DB699EBF86F	I think we should adjust the temperature better... 	온도를 더 잘 조절해야 할 것 같아요... 
2A54F0BC47054A43CD55BC84748B9003	IMPURE	순도 낮음
5EC971A44BAEFC63FD861EA3683533E7	INSERT FILTER	필터 삽입
D13F8BEA44B46CC3C0E501804D9F2FC4	Increase the item capacity by {Bytes} Ficsit Bytes\nTotal: {Value} {Suffix}\n\nincreases power consumption by {Consume} MW	Increase the item capacity by {Bytes} Ficsit Bytes\nTotal: {Value} {Suffix}\n\nincreases power consumption by {Consume} MW
4C5DBD3A4B1CB8D9F067A6A200D96B3F	Incubator	부화기
26CF2B3D46ACFF8B950B78A5B76B4644	Incubator Tier:	부화기 티어:
4ECE2B5740DFE52C2C6D0CB0D926EFDB	Invar Ingot	인바 주괴
9C157B234658A88327DF4682E0E483F7	Invar Pipes	인바 파이프
35B0944449BBE600EABC699C5259BAB0	Invar Plates	인바 판
6520E56F4B81DFD272E0B0AF13672900	Iridium Plates	이리듐 판
9FB571BD47F6214FD5A19AB3E01832DB	Iron Sheet	철 박판
CB9961584ADAE981DCB5019EEF14B36A	Iron Slug	철 슬러그
478E0CB64010B9D05178BF84ED243C64	Iron Slug Egg	철 슬러그 알
34BAAA2A44B8AC06728C96998654E959	Iron Wire	철 전선
B88C72A44BF2EE0281F4758757EF4ED4	Is it the right time for this? 	지금이 지금이 적기입니까? 
1700B6AA4F5F4F5BE2BE888E85F46C8B	Is needed to build solar panels or used as a filter for liquids.	태양 전지판을 만드는 데 필요하거나 액체의 필터로 사용됩니다.
2FE9B00147CF772A50C431BA845F1AFE	Is used for cleaning Crystals	크리스털 세척에 사용됩니다
B82017D9401DA6B8FE2970A98CAED0F0	Item Drive Mk.{Tier}	항목 드라이브 Mk.{계층}
C4A889E841EAE9FCB1044CA2F45C4851	Item Requests	항목 요청
AD2D71754D8215E94C363BB19C6BCDF4	Item Trash	항목 휴지통
F16D7BE141EE19400E0EE5802BCFCC70	Item sink points	항목 싱크 포인트
0C7A4FDA412F558CBC24718A411C01D4	Item stack size	항목 스택 크기
A245DBE64945B9B6E450CCA02F84623A	Its Air!	공기야!
F870473A49184E8EA664D69B5C5B1DB5	Its Toxic Air!	그것은 유독한 공기입니다!
DE13CD884A63B0D65D339CBAEF7FD9A8	Kovar Ingot	코바르 주괴
E8AEECFF470E807356817D8DA9F9394D	Kovar Ingot	코바르 주괴
004D5A8E4CAE2CF60304D9B258D31AEB	Kovar Plates	코바르 판
8ABD6C57420146EC73443BA2E1A0C4CE	Lead Frame	납 프레임
2407E3384F1C9AFCD6B40085FD749AD4	Lead Ingot	납 주괴
C3B3FF964B0F2DD5C80753ACBE377CE8	Lead Plates	납판
1EA22A3B49D716C84BD0F8966433FCC4	Lead Sheet	납 박판
6046AE4543D1574070B10E81F0A2A03F	Lime Dust	라임 더스트
5A980280495861B2D2D5ABB2F52D7AB4	Lime Slug	라임슬러그
C71A42F8450F546004E0CD90EA54A137	Lime Slug Egg	라임 슬러그 알
FFC02D534B4868A7E227298AD2D22CA4	Lime dust is used for many things! Examples include fertilisers, clarification processes, containment of harmful gases, steel manufacture, plastics/rubbers, paints and concrete. \n\nA really important thing.	라임 더스트 is used for many things! examples include fertilisers, clarification processes, containment of harmful 가스es, steel manufacture, plastics/rubbers, 페인트s and concrete. \n\na really important thing.
5E0A6D6342908C4EC18A73A837D838AB	Low Energized Slug Slime	낮은 에너지의 슬러그 슬라임
170F2F2148E89DFF7E1C61A6CBE5E38C	MAX	맥스.
249966D94F57BA99E8689DA058FCD30B	Magnesium Granules	마그네슘 과립
5A16252449C0CAD9E5AB08893A0FC7F5	Magnesium Ingot	마그네슘 주괴
0B6E54234B60C386F33334858C4CE71F	Magnesium Plates	마그네슘 판
5E5F1E504E5459C7E3DA15901FFE5635	Mainly used for conducting electricity. \nGood use for buildings that produce a lot of electricity or consume large amounts. 	mainly used for conduc주석g electricity. \ngood use for buildings that produce a lot of electricity or consume large amounts. 
973AC9424BF4C62A81C24B976D85971D	Mainly used in the Gas Generator to make Power\n\nCan burn in the Gas Generator	mainly used in the 가스 generator to make power\n\ncan burn in the 가스 generator
EA2D0F804D9D2C15BD1D2EBB6AD1E38D	Malus: 	말러스: 
FFC90DC44104D82CA147F49CD0EF5604	Max Ficsit Byes : {Bytes} | Increse storage: {Increase}{suffix}	최대 Ficsit Byes: {Bytes} | 스토리지 증가: {Increase}{suffix}
1D58C3954D0855CA6599839B578A3F80	Max Item Amount	최대 항목 금액
8D6216A643E9BAE5838F1CACD0F5022E	Methane	메탄
673E343A4C3C3EA8FD3D6284A5ACF2EB	Miner	광부
23CEBA42402676CA7574468E61C6A216	Mineral Slug Slime	미네랄 슬러그 슬라임
7BD0411740B7C2E11A9C2390BAA8DFE9	Mining Efficiency 	광업 효율성 
35599E1949E4F6DC98FA5896C71BF6BE	Missing Egg!	계란 분실!
AC3770CF409B76650A07F188BB943723	Missing Fluid Tank or Tier is to low!	누락된 오일 탱크 또는 계층이 너무 낮습니다!
BDFD7EA7420A7A02ACF2B29532A85D47	Missing Incubator or Tier is to low!	인큐베이터 또는 계층이 너무 낮습니다!
076CC2BF4447B499373CE097FCD8E45A	Missing Slug!	실종된 슬러그!
256EF90E4C967C3BC154AF813F87B992	Molten Aluminum	녹은 알루미늄
9981805141D34B524901DA90BEAD87DB	Molten Aluminum, packaged for alternative transport.	대체 운송을 위해 포장된 녹은 알루미늄.
636D9BA24407464AB3CCDE854E34034F	Molten Brass	녹은 황동
FB297948407A37B63B5164B906DEB831	Molten Brass, packaged for alternative transport.	대체 수송을 위해 포장된 녹은 황동.
5116ECB3432F3F58081B988DFD862B4E	Molten Bronze	녹은 청동
D5E6ADE842FA6F15EEFF5B81AF07D0BD	Molten Bronze, packaged for alternative transport.	대체 수송을 위해 포장된 녹은 청동.
27C4966A404284EAAE185EAD09B983C1	Molten Caterium	녹은 카테리움
70FADA0846B21362BC69C9BDB0011C76	Molten Caterium, packaged for alternative transport.	대체 수송을 위해 포장된 녹은 카테리움.
B87EACFA4573C3A892A8768C79D461DC	Molten Cobalt	녹은 코발트
2EE394CE498537BEA2634996D21F7C58	Molten Cobalt, packaged for alternative transport.	대체 수송을 위해 포장된 녹은 코발트.
91E57D804FC6F02E25A40CABC2EC3FC8	Molten Copper	녹은 구리
A65B5594468DD174B22DFE8ABCAF3F90	Molten Copper, packaged for alternative transport.	대체 수송을 위해 포장된 녹은 구리.
B26217DE43A99B996EDC6699A8269183	Molten Invar	녹은 인바
DBFBC6D1434486A2B91547A8A2F445BF	Molten Invar, packaged for alternative transport.	대체 수송을 위해 포장된 녹은 인바.
25918AE74224DEAC7C52CEA1157103A8	Molten Iron	녹은 철
D0742EDE4BA6DB14657867ABC7D7123C	Molten Iron, packaged for alternative transport.	대체 수송을 위해 포장된 녹은 철.
C61BE6CE4AA8EED4AC630C86CBABDEDA	Molten Lead	녹은 납
3CC25E8646D0903093B986A110841918	Molten Lead, packaged for alternative transport.	대체 수송을 위해 포장된 녹은 납.
70CD1C64493490119615CCB896CAF7AD	Molten Magnesium	녹은 마그네슘
0BBFFFB344EC3C8E3CB01BA33C2BAF1C	Molten Magnesium, packaged for alternative transport.	대체 수송을 위해 포장된 녹은 마그네슘.
BCE635944414CDA3E29F8984672CD8FA	Molten Nickel 	녹은 니켈 
B6B3169F4D6330A1E2D580A3BC11908A	Molten Nickel , packaged for alternative transport.	대체 수송을 위해 포장된 녹은 니켈.
228927704951C03033DE48942BB6B9B7	Molten Slag	녹은 광재
C4F2E0AD4F2C0A31A8D8BE8D9291B837	Molten Solder	녹은 땜납
48941CAF417D60E3A92445866A523416	Molten Steel	녹은 강철
ACFF4B0943BCB3D00F4736A5B9FA9349	Molten Tin	녹은 주석
1FA0F7F7485F9C80C29E5D83BDD4B807	Molten Zinc	녹은 아연
7B9426E7440B3CF193C94CA3DAC319BB	Mushroom Snail Food	버섯 슬러그 음식
F90327E248B18B8F0659369EF0437C32	NOPE	아니.
1A35559049A64BD65FA2E1BD97BFC0BE	NORMAL	보통의
290B014743AC0796E0D0C0BBA2EDF5E1	Natural Gas	천연가스
8A2E57414D07A65316C34F956390B8F9	Need 2 Slugs	슬러그 2개 필요
93DC3A814A22B4DA96CBEC986D9306EE	Network Buildings	네트워크 빌딩
ED2170A84E49D0DE60A60C8FAB216109	Network Core	네트워크 코어
9789261F49DC333D470D8C98D6897B20	Network Drive Controller	네트워크 드라이브 컨트롤러
48D3F016485595E42102ED871FEA00AE	Network Teleporter	네트워크 텔레포터
BD696A8B43F37F50BC84FB987721BB9C	Network Terminal	네트워크 터미널
50F1C80B4A3BFC453DB1FD93A024861A	Network Terminal	네트워크 터미널
DCDA709D4EF94C4757AD5DBA5F0DB08E	Network Wireing	네트워크 배선
D28EC4FA424D3D46A3E563B920315BF8	Nickel Ingot	니켈 주괴
57EBD9714AE490C77B782484B04EA574	Nickel Plates	니켈 플레이트
D19891C3417FDFC9ED49DBA82D61EF4C	No knowledge about these ore... need more research first!	이 광석에 대한 지식이... 먼저 더 많은 연구가 필요합니다!
E54112394EA0E2DE6671D5A85BED4089	Node quallity survey	노드품질조사
216CFC7B4689F58AF4689FB595BE5045	Not Allowed	허용되지 않음
76E9E1AC48F45F260FF1F1A58F6321AA	Not enough fluid!	액체가 부족합니다!
B45E82744B151623850708B7481A8105	Note: they use the same temperature and humidity as the eggs.	참고: 그들은 계란과 같은 온도와 습도를 사용합니다.
7769EE3749D7DA799C134395B5951EC9	One of the most basic parts from Aluminum.	알루미늄의 가장 기본적인 부품 중 하나입니다.
E0EB29A4499E4066AEF30AAAACA8D0CC	One of the most basic parts from Brass.	황동의 가장 기본적인 부품 중 하나입니다.
06FE32E44BE9478247288C98462E11B8	One of the most basic parts from Brass.	황동의 가장 기본적인 부품 중 하나입니다.
5F47CF47429FDC7A065B74B98D526B26	One of the most basic parts from Bronze.	청동의 가장 기본적인 부품 중 하나입니다.
6C1064FB45E171D19EBBB8BBD3ED4626	One of the most basic parts from Bronze.	청동의 가장 기본적인 부품 중 하나입니다.
C662AC6A46DB95155FB23D9A1947FECE	One of the most basic parts from Caterium.	카테리움의 가장 기본적인 부품 중 하나입니다.
F2A89C564540F2F295CDFD8C2A3250C1	One of the most basic parts from Caterium.	카테리움의 가장 기본적인 부품 중 하나입니다.
7825B23A4EF2FD03CBD6DE8162F9B0E1	One of the most basic parts from Caterium.	카테리움의 가장 기본적인 부품 중 하나입니다.
EC327595452D776AAC4191B1C8C1D21B	One of the most basic parts from Chrom.	크롬의 가장 기본적인 부품 중하나입니다.
93887CE14B7671146CAA7CA6A844FA3D	One of the most basic parts from Cobalt.	코발트의 가장 기본적인 부품 중 하나입니다.
E19A1DC74532200C4ECE10BD11658526	One of the most basic parts from Copper.	구리의 가장 기본적인 부품 중 하나입니다.
D95EAE6E479A65DB2BEA64B36D840CDB	One of the most basic parts from Copper.	구리의 가장 기본적인 부품 중 하나입니다.
E1B6E3CD4ABCFEE6D0D528914E585406	One of the most basic parts from Invar.	인바의 가장 기본적인 부품 중 하나입니다.
22B620584123B271415326A6D40E1649	One of the most basic parts from Invar.	인바의 가장 기본적인 부품 중 하나입니다.
